hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,128,STATIC,7.2662
ARCHER2,Cray 10.0,128,STATIC 1,6.3362
ARCHER2,Cray 10.0,128,STATIC 2,6.2189
ARCHER2,Cray 10.0,128,STATIC 4,6.1497
ARCHER2,Cray 10.0,128,STATIC 8,6.1835
ARCHER2,Cray 10.0,128,STATIC 16,6.1294
ARCHER2,Cray 10.0,128,STATIC 32,6.1036
ARCHER2,Cray 10.0,128,STATIC 64,6.1193
ARCHER2,Cray 10.0,128,STATIC 128,6.1006
ARCHER2,Cray 10.0,128,DYNAMIC 1,346.5762
ARCHER2,Cray 10.0,128,DYNAMIC 2,170.6134
ARCHER2,Cray 10.0,128,DYNAMIC 4,79.7606
ARCHER2,Cray 10.0,128,DYNAMIC 8,35.0046
ARCHER2,Cray 10.0,128,DYNAMIC 16,13.3490
ARCHER2,Cray 10.0,128,DYNAMIC 32,7.0752
ARCHER2,Cray 10.0,128,DYNAMIC 64,6.9651
ARCHER2,Cray 10.0,128,DYNAMIC 128,6.9614
ARCHER2,Cray 10.0,128,GUIDED 1,34.6889
