hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,16,STATIC,1.2008
Fulhame,GNU 10.1,16,STATIC 1,1.2632
Fulhame,GNU 10.1,16,STATIC 2,1.0007
Fulhame,GNU 10.1,16,STATIC 4,1.1452
Fulhame,GNU 10.1,16,STATIC 8,1.4897
Fulhame,GNU 10.1,16,STATIC 16,1.5407
Fulhame,GNU 10.1,16,STATIC 32,1.9942
Fulhame,GNU 10.1,16,STATIC 64,2.4058
Fulhame,GNU 10.1,16,STATIC 128,2.5577
Fulhame,GNU 10.1,16,DYNAMIC 1,105.3046
Fulhame,GNU 10.1,16,DYNAMIC 2,56.8651
Fulhame,GNU 10.1,16,DYNAMIC 4,16.7675
Fulhame,GNU 10.1,16,DYNAMIC 8,8.1746
Fulhame,GNU 10.1,16,DYNAMIC 16,5.4936
Fulhame,GNU 10.1,16,DYNAMIC 32,4.1430
Fulhame,GNU 10.1,16,DYNAMIC 64,3.5921
Fulhame,GNU 10.1,16,DYNAMIC 128,3.6693
Fulhame,GNU 10.1,16,GUIDED 1,28.4246
Fulhame,GNU 10.1,16,GUIDED 2,24.9706
Fulhame,GNU 10.1,16,GUIDED 4,20.7503
Fulhame,GNU 10.1,16,GUIDED 8,16.7563
