hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 8.2,16,STATIC,2.2047
Cirrus,GNU 8.2,16,STATIC 1,1.5800
Cirrus,GNU 8.2,16,STATIC 2,1.0716
Cirrus,GNU 8.2,16,STATIC 4,1.1115
Cirrus,GNU 8.2,16,STATIC 8,1.0301
Cirrus,GNU 8.2,16,STATIC 16,1.1024
Cirrus,GNU 8.2,16,STATIC 32,1.1668
Cirrus,GNU 8.2,16,STATIC 64,1.2059
Cirrus,GNU 8.2,16,STATIC 128,1.1863
Cirrus,GNU 8.2,16,DYNAMIC 1,146.9247
Cirrus,GNU 8.2,16,DYNAMIC 2,58.2032
Cirrus,GNU 8.2,16,DYNAMIC 4,22.5623
Cirrus,GNU 8.2,16,DYNAMIC 8,6.7171
Cirrus,GNU 8.2,16,DYNAMIC 16,4.8447
Cirrus,GNU 8.2,16,DYNAMIC 32,4.3416
Cirrus,GNU 8.2,16,DYNAMIC 64,4.1681
Cirrus,GNU 8.2,16,DYNAMIC 128,4.0078
Cirrus,GNU 8.2,16,GUIDED 1,17.0908
Cirrus,GNU 8.2,16,GUIDED 2,15.2444
Cirrus,GNU 8.2,16,GUIDED 4,13.0667
Cirrus,GNU 8.2,16,GUIDED 8,10.8862
