hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 19.0,8,STATIC,0.4254
Cirrus,Intel 19.0,8,STATIC 1,0.4324
Cirrus,Intel 19.0,8,STATIC 2,0.4234
Cirrus,Intel 19.0,8,STATIC 4,0.5903
Cirrus,Intel 19.0,8,STATIC 8,0.5034
Cirrus,Intel 19.0,8,STATIC 16,0.6273
Cirrus,Intel 19.0,8,STATIC 32,0.7793
Cirrus,Intel 19.0,8,STATIC 64,0.8563
Cirrus,Intel 19.0,8,STATIC 128,0.8668
Cirrus,Intel 19.0,8,DYNAMIC 1,63.4246
Cirrus,Intel 19.0,8,DYNAMIC 2,21.0725
Cirrus,Intel 19.0,8,DYNAMIC 4,6.5373
Cirrus,Intel 19.0,8,DYNAMIC 8,3.6969
Cirrus,Intel 19.0,8,DYNAMIC 16,2.6499
Cirrus,Intel 19.0,8,DYNAMIC 32,2.3478
Cirrus,Intel 19.0,8,DYNAMIC 64,2.9422
Cirrus,Intel 19.0,8,DYNAMIC 128,3.0696
Cirrus,Intel 19.0,8,GUIDED 1,9.2730
Cirrus,Intel 19.0,8,GUIDED 2,7.3300
Cirrus,Intel 19.0,8,GUIDED 4,5.3187
Cirrus,Intel 19.0,8,GUIDED 8,3.9631
Cirrus,Intel 19.0,8,GUIDED 16,3.6810
