hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,1,STATIC,0.5025
Fulhame,GNU 10.1,1,STATIC 1,1.0200
Fulhame,GNU 10.1,1,STATIC 2,0.5321
Fulhame,GNU 10.1,1,STATIC 4,0.7084
Fulhame,GNU 10.1,1,STATIC 8,0.6354
Fulhame,GNU 10.1,1,STATIC 16,0.4813
Fulhame,GNU 10.1,1,STATIC 32,0.5027
Fulhame,GNU 10.1,1,STATIC 64,0.4398
Fulhame,GNU 10.1,1,STATIC 128,0.5594
Fulhame,GNU 10.1,1,DYNAMIC 1,2.9728
Fulhame,GNU 10.1,1,DYNAMIC 2,1.7762
Fulhame,GNU 10.1,1,DYNAMIC 4,1.2725
Fulhame,GNU 10.1,1,DYNAMIC 8,0.9727
Fulhame,GNU 10.1,1,DYNAMIC 16,0.7120
Fulhame,GNU 10.1,1,DYNAMIC 32,0.6318
Fulhame,GNU 10.1,1,DYNAMIC 64,0.5852
Fulhame,GNU 10.1,1,DYNAMIC 128,0.5338
Fulhame,GNU 10.1,1,GUIDED 1,0.5296
Fulhame,GNU 10.1,1,GUIDED 2,0.5350
Fulhame,GNU 10.1,1,GUIDED 4,0.5376
Fulhame,GNU 10.1,1,GUIDED 8,0.5141
Fulhame,GNU 10.1,1,GUIDED 16,0.4967
Fulhame,GNU 10.1,1,GUIDED 32,0.5010
Fulhame,GNU 10.1,1,GUIDED 64,0.5001
Fulhame,GNU 10.1,1,GUIDED 128,0.4897
