hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,16,PRIVATE 2187,2.5466
ARCHER2,Cray 10.0,16,FIRSTPRIVATE 2187,3.3799
ARCHER2,Cray 10.0,16,COPYPRIVATE 2187,8.5185
ARCHER2,Cray 10.0,16,COPYIN 2187,4.8637
