hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,1,PRIVATE 3,0.1137
ARCHER2,AOCC 2.1,1,FIRSTPRIVATE 3,0.1134
ARCHER2,AOCC 2.1,1,COPYPRIVATE 3,0.1471
ARCHER2,AOCC 2.1,1,COPYIN 3,0.1317
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,128,PRIVATE 3,382.4361
ARCHER2,AOCC 2.1,128,FIRSTPRIVATE 3,262.8054
ARCHER2,AOCC 2.1,128,COPYPRIVATE 3,590.5755
ARCHER2,AOCC 2.1,128,COPYIN 3,278.7030
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,16,PRIVATE 3,49.7845
ARCHER2,AOCC 2.1,16,FIRSTPRIVATE 3,48.6500
ARCHER2,AOCC 2.1,16,COPYPRIVATE 3,147.3767
ARCHER2,AOCC 2.1,16,COPYIN 3,93.7101
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,2,PRIVATE 3,0.4837
ARCHER2,AOCC 2.1,2,FIRSTPRIVATE 3,0.4920
ARCHER2,AOCC 2.1,2,COPYPRIVATE 3,0.9498
ARCHER2,AOCC 2.1,2,COPYIN 3,0.6834
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,32,PRIVATE 3,151.4749
ARCHER2,AOCC 2.1,32,FIRSTPRIVATE 3,155.5364
ARCHER2,AOCC 2.1,32,COPYPRIVATE 3,405.2134
ARCHER2,AOCC 2.1,32,COPYIN 3,172.9782
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,4,PRIVATE 3,0.4746
ARCHER2,AOCC 2.1,4,FIRSTPRIVATE 3,0.4770
ARCHER2,AOCC 2.1,4,COPYPRIVATE 3,0.9400
ARCHER2,AOCC 2.1,4,COPYIN 3,0.7194
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,64,PRIVATE 3,289.0174
ARCHER2,AOCC 2.1,64,FIRSTPRIVATE 3,249.6105
ARCHER2,AOCC 2.1,64,COPYPRIVATE 3,474.0615
ARCHER2,AOCC 2.1,64,COPYIN 3,241.1261
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,8,PRIVATE 3,0.7862
ARCHER2,AOCC 2.1,8,FIRSTPRIVATE 3,0.7906
ARCHER2,AOCC 2.1,8,COPYPRIVATE 3,1.8389
ARCHER2,AOCC 2.1,8,COPYIN 3,1.3124
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,1,PRIVATE 3,0.1041
ARCHER2,Cray 10.0,1,FIRSTPRIVATE 3,0.1049
ARCHER2,Cray 10.0,1,COPYPRIVATE 3,0.1232
ARCHER2,Cray 10.0,1,COPYIN 3,0.1091
hardware_platform,compiler,threads_num,directive_name,overhead
