hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,1,PRIVATE 19683,0.1120
ARCHER2,AOCC 2.1,1,FIRSTPRIVATE 19683,3.4840
ARCHER2,AOCC 2.1,1,COPYPRIVATE 19683,0.1482
ARCHER2,AOCC 2.1,1,COPYIN 19683,0.1313
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,128,PRIVATE 19683,442.7543
ARCHER2,AOCC 2.1,128,FIRSTPRIVATE 19683,557.8425
ARCHER2,AOCC 2.1,128,COPYPRIVATE 19683,704.6571
ARCHER2,AOCC 2.1,128,COPYIN 19683,231.9541
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,16,PRIVATE 19683,46.3946
ARCHER2,AOCC 2.1,16,FIRSTPRIVATE 19683,62.2140
ARCHER2,AOCC 2.1,16,COPYPRIVATE 19683,221.4029
ARCHER2,AOCC 2.1,16,COPYIN 19683,110.6055
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,2,PRIVATE 19683,0.3716
ARCHER2,AOCC 2.1,2,FIRSTPRIVATE 19683,3.8085
ARCHER2,AOCC 2.1,2,COPYPRIVATE 19683,4.0524
ARCHER2,AOCC 2.1,2,COPYIN 19683,3.9521
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,32,PRIVATE 19683,149.4157
ARCHER2,AOCC 2.1,32,FIRSTPRIVATE 19683,193.2195
ARCHER2,AOCC 2.1,32,COPYPRIVATE 19683,460.4299
ARCHER2,AOCC 2.1,32,COPYIN 19683,172.8930
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,4,PRIVATE 19683,0.4043
ARCHER2,AOCC 2.1,4,FIRSTPRIVATE 19683,3.8236
ARCHER2,AOCC 2.1,4,COPYPRIVATE 19683,7.6694
ARCHER2,AOCC 2.1,4,COPYIN 19683,5.0734
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,64,PRIVATE 19683,304.3602
ARCHER2,AOCC 2.1,64,FIRSTPRIVATE 19683,385.2675
ARCHER2,AOCC 2.1,64,COPYPRIVATE 19683,559.4824
ARCHER2,AOCC 2.1,64,COPYIN 19683,243.4799
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,8,PRIVATE 19683,0.7526
ARCHER2,AOCC 2.1,8,FIRSTPRIVATE 19683,7.5602
ARCHER2,AOCC 2.1,8,COPYPRIVATE 19683,20.0575
ARCHER2,AOCC 2.1,8,COPYIN 19683,8.9938
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,1,PRIVATE 19683,0.0983
ARCHER2,Cray 10.0,1,FIRSTPRIVATE 19683,3.1185
ARCHER2,Cray 10.0,1,COPYPRIVATE 19683,0.1274
ARCHER2,Cray 10.0,1,COPYIN 19683,0.1115
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,128,PRIVATE 19683,218.3116
ARCHER2,Cray 10.0,128,FIRSTPRIVATE 19683,233.0655
ARCHER2,Cray 10.0,128,COPYPRIVATE 19683,134.7965
ARCHER2,Cray 10.0,128,COPYIN 19683,89.9839
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,16,PRIVATE 19683,2.5449
