hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,1,PRIVATE 9,0.1111
ARCHER2,AOCC 2.1,1,FIRSTPRIVATE 9,0.1159
ARCHER2,AOCC 2.1,1,COPYPRIVATE 9,0.1468
ARCHER2,AOCC 2.1,1,COPYIN 9,0.1228
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,128,PRIVATE 9,408.8421
ARCHER2,AOCC 2.1,128,FIRSTPRIVATE 9,279.4624
ARCHER2,AOCC 2.1,128,COPYPRIVATE 9,583.0639
ARCHER2,AOCC 2.1,128,COPYIN 9,309.4839
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,16,PRIVATE 9,54.1110
ARCHER2,AOCC 2.1,16,FIRSTPRIVATE 9,50.0675
ARCHER2,AOCC 2.1,16,COPYPRIVATE 9,152.8114
ARCHER2,AOCC 2.1,16,COPYIN 9,100.5447
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,2,PRIVATE 9,0.3772
ARCHER2,AOCC 2.1,2,FIRSTPRIVATE 9,0.3799
ARCHER2,AOCC 2.1,2,COPYPRIVATE 9,0.6457
ARCHER2,AOCC 2.1,2,COPYIN 9,0.4809
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,32,PRIVATE 9,168.3923
ARCHER2,AOCC 2.1,32,FIRSTPRIVATE 9,158.8963
ARCHER2,AOCC 2.1,32,COPYPRIVATE 9,415.8116
ARCHER2,AOCC 2.1,32,COPYIN 9,145.1124
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,4,PRIVATE 9,0.3998
ARCHER2,AOCC 2.1,4,FIRSTPRIVATE 9,0.4040
ARCHER2,AOCC 2.1,4,COPYPRIVATE 9,0.7945
ARCHER2,AOCC 2.1,4,COPYIN 9,0.5977
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,64,PRIVATE 9,266.4472
ARCHER2,AOCC 2.1,64,FIRSTPRIVATE 9,198.1248
ARCHER2,AOCC 2.1,64,COPYPRIVATE 9,326.0374
ARCHER2,AOCC 2.1,64,COPYIN 9,149.4370
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,8,PRIVATE 9,0.8314
ARCHER2,AOCC 2.1,8,FIRSTPRIVATE 9,0.8316
ARCHER2,AOCC 2.1,8,COPYPRIVATE 9,2.0485
ARCHER2,AOCC 2.1,8,COPYIN 9,1.3305
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,1,PRIVATE 9,0.1061
ARCHER2,Cray 10.0,1,FIRSTPRIVATE 9,0.1084
ARCHER2,Cray 10.0,1,COPYPRIVATE 9,0.1270
ARCHER2,Cray 10.0,1,COPYIN 9,0.1137
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,128,PRIVATE 9,220.8544
ARCHER2,Cray 10.0,128,FIRSTPRIVATE 9,214.5694
ARCHER2,Cray 10.0,128,COPYPRIVATE 9,88.2460
ARCHER2,Cray 10.0,128,COPYIN 9,74.7239
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,16,PRIVATE 9,2.5590
ARCHER2,Cray 10.0,16,FIRSTPRIVATE 9,2.8793
ARCHER2,Cray 10.0,16,COPYPRIVATE 9,7.9028
ARCHER2,Cray 10.0,16,COPYIN 9,4.3209
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,2,PRIVATE 9,0.8904
ARCHER2,Cray 10.0,2,FIRSTPRIVATE 9,1.1103
ARCHER2,Cray 10.0,2,COPYPRIVATE 9,2.0805
ARCHER2,Cray 10.0,2,COPYIN 9,1.4540
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,32,PRIVATE 9,1.5162
ARCHER2,Cray 10.0,32,FIRSTPRIVATE 9,1.7934
ARCHER2,Cray 10.0,32,COPYPRIVATE 9,7.9723
ARCHER2,Cray 10.0,32,COPYIN 9,3.5559
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,4,PRIVATE 9,1.2461
ARCHER2,Cray 10.0,4,FIRSTPRIVATE 9,1.5559
ARCHER2,Cray 10.0,4,COPYPRIVATE 9,3.6264
ARCHER2,Cray 10.0,4,COPYIN 9,2.1571
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,64,PRIVATE 9,2.0918
ARCHER2,Cray 10.0,64,FIRSTPRIVATE 9,2.4163
ARCHER2,Cray 10.0,64,COPYPRIVATE 9,11.4806
ARCHER2,Cray 10.0,64,COPYIN 9,4.6263
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,8,PRIVATE 9,1.6644
ARCHER2,Cray 10.0,8,FIRSTPRIVATE 9,1.9570
ARCHER2,Cray 10.0,8,COPYPRIVATE 9,4.9522
ARCHER2,Cray 10.0,8,COPYIN 9,3.2303
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,1,PRIVATE 9,0.1820
ARCHER2,GNU 10.1,1,FIRSTPRIVATE 9,0.1823
ARCHER2,GNU 10.1,1,COPYPRIVATE 9,0.3965
ARCHER2,GNU 10.1,1,COPYIN 9,0.2836
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,128,PRIVATE 9,40.4377
ARCHER2,GNU 10.1,128,FIRSTPRIVATE 9,22.1490
ARCHER2,GNU 10.1,128,COPYPRIVATE 9,30.9204
ARCHER2,GNU 10.1,128,COPYIN 9,32.8170
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,16,PRIVATE 9,3.2352
ARCHER2,GNU 10.1,16,FIRSTPRIVATE 9,3.1441
ARCHER2,GNU 10.1,16,COPYPRIVATE 9,5.6341
ARCHER2,GNU 10.1,16,COPYIN 9,4.2015
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,2,PRIVATE 9,0.3729
ARCHER2,GNU 10.1,2,FIRSTPRIVATE 9,0.3747
ARCHER2,GNU 10.1,2,COPYPRIVATE 9,0.7116
ARCHER2,GNU 10.1,2,COPYIN 9,0.5463
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,32,PRIVATE 9,5.8164
ARCHER2,GNU 10.1,32,FIRSTPRIVATE 9,5.7662
