hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,1,PRIVATE 27,0.1136
ARCHER2,AOCC 2.1,1,FIRSTPRIVATE 27,0.1253
ARCHER2,AOCC 2.1,1,COPYPRIVATE 27,0.1515
ARCHER2,AOCC 2.1,1,COPYIN 27,0.1327
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,128,PRIVATE 27,469.0747
ARCHER2,AOCC 2.1,128,FIRSTPRIVATE 27,316.1064
ARCHER2,AOCC 2.1,128,COPYPRIVATE 27,655.7573
ARCHER2,AOCC 2.1,128,COPYIN 27,282.6966
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,16,PRIVATE 27,65.2181
ARCHER2,AOCC 2.1,16,FIRSTPRIVATE 27,57.9187
ARCHER2,AOCC 2.1,16,COPYPRIVATE 27,178.6355
ARCHER2,AOCC 2.1,16,COPYIN 27,111.5606
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,2,PRIVATE 27,0.3742
ARCHER2,AOCC 2.1,2,FIRSTPRIVATE 27,0.3923
ARCHER2,AOCC 2.1,2,COPYPRIVATE 27,0.6476
ARCHER2,AOCC 2.1,2,COPYIN 27,0.5228
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,32,PRIVATE 27,166.9698
ARCHER2,AOCC 2.1,32,FIRSTPRIVATE 27,175.5354
ARCHER2,AOCC 2.1,32,COPYPRIVATE 27,417.5224
ARCHER2,AOCC 2.1,32,COPYIN 27,110.2126
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,4,PRIVATE 27,0.3997
ARCHER2,AOCC 2.1,4,FIRSTPRIVATE 27,0.4250
ARCHER2,AOCC 2.1,4,COPYPRIVATE 27,0.8140
ARCHER2,AOCC 2.1,4,COPYIN 27,0.6154
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,64,PRIVATE 27,256.0978
ARCHER2,AOCC 2.1,64,FIRSTPRIVATE 27,214.9779
ARCHER2,AOCC 2.1,64,COPYPRIVATE 27,462.5880
ARCHER2,AOCC 2.1,64,COPYIN 27,156.6036
hardware_platform,compiler,threads_num,directive_name,overhead
