hardware_platform,compiler,threads_num,directive_name,overhead,benchmark_class
Fulhame,ARM 20.0,4,COPYPRIVATE 2187,4.5384,Array
Fulhame,ARM 20.0,4,COPYIN 2187,3.4986,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,64,PRIVATE 2187,149.8845,Array
Fulhame,ARM 20.0,64,FIRSTPRIVATE 2187,123.9208,Array
Fulhame,ARM 20.0,64,COPYPRIVATE 2187,286.5689,Array
Fulhame,ARM 20.0,64,COPYIN 2187,161.3235,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,8,PRIVATE 2187,10.9695,Array
Fulhame,ARM 20.0,8,FIRSTPRIVATE 2187,5.1189,Array
Fulhame,ARM 20.0,8,COPYPRIVATE 2187,6.5878,Array
Fulhame,ARM 20.0,8,COPYIN 2187,5.2113,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,1,PRIVATE 2187,0.699,Array
Fulhame,GNU 10.1,1,FIRSTPRIVATE 2187,1.5462,Array
Fulhame,GNU 10.1,1,COPYPRIVATE 2187,1.5597,Array
Fulhame,GNU 10.1,1,COPYIN 2187,1.1022,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,16,PRIVATE 2187,239.4236,Array
Fulhame,GNU 10.1,16,FIRSTPRIVATE 2187,3.2244,Array
Fulhame,GNU 10.1,16,COPYPRIVATE 2187,8.7571,Array
Fulhame,GNU 10.1,16,COPYIN 2187,4.7231,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,2,PRIVATE 2187,1.2212,Array
Fulhame,GNU 10.1,2,FIRSTPRIVATE 2187,2.2022,Array
Fulhame,GNU 10.1,2,COPYPRIVATE 2187,3.1694,Array
Fulhame,GNU 10.1,2,COPYIN 2187,2.5802,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,32,PRIVATE 2187,196.279,Array
Fulhame,GNU 10.1,32,FIRSTPRIVATE 2187,5.6386,Array
Fulhame,GNU 10.1,32,COPYPRIVATE 2187,20.4525,Array
Fulhame,GNU 10.1,32,COPYIN 2187,7.4621,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,4,PRIVATE 2187,1.2483,Array
Fulhame,GNU 10.1,4,FIRSTPRIVATE 2187,2.206,Array
Fulhame,GNU 10.1,4,COPYPRIVATE 2187,3.9457,Array
Fulhame,GNU 10.1,4,COPYIN 2187,3.0172,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,64,PRIVATE 2187,1026.0035,Array
Fulhame,GNU 10.1,64,FIRSTPRIVATE 2187,873.2581,Array
Fulhame,GNU 10.1,64,COPYPRIVATE 2187,1300.0578,Array
Fulhame,GNU 10.1,64,COPYIN 2187,725.5101,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,8,PRIVATE 2187,225.9241,Array
Fulhame,GNU 10.1,8,FIRSTPRIVATE 2187,2.4592,Array
Fulhame,GNU 10.1,8,COPYPRIVATE 2187,5.2227,Array
Fulhame,GNU 10.1,8,COPYIN 2187,3.9624,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,1,PRIVATE 2187,0.7716,Array
Fulhame,GNU 9.2,1,FIRSTPRIVATE 2187,1.5546,Array
Fulhame,GNU 9.2,1,COPYPRIVATE 2187,1.8053,Array
Fulhame,GNU 9.2,1,COPYIN 2187,1.2323,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,16,PRIVATE 2187,76.0055,Array
Fulhame,GNU 9.2,16,FIRSTPRIVATE 2187,8.8644,Array
Fulhame,GNU 9.2,16,COPYPRIVATE 2187,25.1603,Array
Fulhame,GNU 9.2,16,COPYIN 2187,13.1532,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,2,PRIVATE 2187,1.4352,Array
Fulhame,GNU 9.2,2,FIRSTPRIVATE 2187,2.2689,Array
Fulhame,GNU 9.2,2,COPYPRIVATE 2187,3.9899,Array
Fulhame,GNU 9.2,2,COPYIN 2187,3.2037,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,32,PRIVATE 2187,154.1099,Array
Fulhame,GNU 9.2,32,FIRSTPRIVATE 2187,26.3714,Array
Fulhame,GNU 9.2,32,COPYPRIVATE 2187,54.0775,Array
Fulhame,GNU 9.2,32,COPYIN 2187,35.1005,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,4,PRIVATE 2187,1.4855,Array
Fulhame,GNU 9.2,4,FIRSTPRIVATE 2187,2.2918,Array
Fulhame,GNU 9.2,4,COPYPRIVATE 2187,5.1304,Array
Fulhame,GNU 9.2,4,COPYIN 2187,3.4996,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,64,PRIVATE 2187,856.5216,Array
Fulhame,GNU 9.2,64,FIRSTPRIVATE 2187,691.7134,Array
Fulhame,GNU 9.2,64,COPYPRIVATE 2187,1548.2684,Array
Fulhame,GNU 9.2,64,COPYIN 2187,1174.9356,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,8,PRIVATE 2187,126.515,Array
Fulhame,GNU 9.2,8,FIRSTPRIVATE 2187,4.7562,Array
Fulhame,GNU 9.2,8,COPYPRIVATE 2187,10.9106,Array
Fulhame,GNU 9.2,8,COPYIN 2187,7.0312,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,1,PRIVATE 243,0.1108,Array
ARCHER2,AOCC 2.1,1,FIRSTPRIVATE 243,0.1453,Array
ARCHER2,AOCC 2.1,1,COPYPRIVATE 243,0.1501,Array
ARCHER2,AOCC 2.1,1,COPYIN 243,0.1339,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,128,PRIVATE 243,394.6109,Array
ARCHER2,AOCC 2.1,128,FIRSTPRIVATE 243,275.7557,Array
ARCHER2,AOCC 2.1,128,COPYPRIVATE 243,634.8992,Array
ARCHER2,AOCC 2.1,128,COPYIN 243,285.7537,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,16,PRIVATE 243,50.0658,Array
ARCHER2,AOCC 2.1,16,FIRSTPRIVATE 243,51.3828,Array
ARCHER2,AOCC 2.1,16,COPYPRIVATE 243,140.3839,Array
ARCHER2,AOCC 2.1,16,COPYIN 243,92.789,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,2,PRIVATE 243,0.4502,Array
ARCHER2,AOCC 2.1,2,FIRSTPRIVATE 243,0.4918,Array
ARCHER2,AOCC 2.1,2,COPYPRIVATE 243,0.8889,Array
ARCHER2,AOCC 2.1,2,COPYIN 243,0.6481,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,32,PRIVATE 243,161.1275,Array
ARCHER2,AOCC 2.1,32,FIRSTPRIVATE 243,164.9224,Array
ARCHER2,AOCC 2.1,32,COPYPRIVATE 243,466.6986,Array
ARCHER2,AOCC 2.1,32,COPYIN 243,184.003,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,4,PRIVATE 243,0.5479,Array
ARCHER2,AOCC 2.1,4,FIRSTPRIVATE 243,0.6036,Array
ARCHER2,AOCC 2.1,4,COPYPRIVATE 243,1.3189,Array
ARCHER2,AOCC 2.1,4,COPYIN 243,0.9212,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,64,PRIVATE 243,276.939,Array
ARCHER2,AOCC 2.1,64,FIRSTPRIVATE 243,217.105,Array
ARCHER2,AOCC 2.1,64,COPYPRIVATE 243,427.6765,Array
ARCHER2,AOCC 2.1,64,COPYIN 243,216.6051,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,AOCC 2.1,8,PRIVATE 243,0.7862,Array
ARCHER2,AOCC 2.1,8,FIRSTPRIVATE 243,0.8527,Array
ARCHER2,AOCC 2.1,8,COPYPRIVATE 243,1.9904,Array
ARCHER2,AOCC 2.1,8,COPYIN 243,1.3408,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,1,PRIVATE 243,0.0973,Array
ARCHER2,Cray 10.0,1,FIRSTPRIVATE 243,0.1315,Array
ARCHER2,Cray 10.0,1,COPYPRIVATE 243,0.1273,Array
ARCHER2,Cray 10.0,1,COPYIN 243,0.1114,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,128,PRIVATE 243,219.8613,Array
ARCHER2,Cray 10.0,128,FIRSTPRIVATE 243,216.3614,Array
ARCHER2,Cray 10.0,128,COPYPRIVATE 243,90.6318,Array
ARCHER2,Cray 10.0,128,COPYIN 243,78.4998,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,16,PRIVATE 243,2.5447,Array
ARCHER2,Cray 10.0,16,FIRSTPRIVATE 243,2.9088,Array
ARCHER2,Cray 10.0,16,COPYPRIVATE 243,8.303,Array
ARCHER2,Cray 10.0,16,COPYIN 243,4.3505,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,2,PRIVATE 243,0.8855,Array
ARCHER2,Cray 10.0,2,FIRSTPRIVATE 243,1.1537,Array
ARCHER2,Cray 10.0,2,COPYPRIVATE 243,2.0211,Array
ARCHER2,Cray 10.0,2,COPYIN 243,1.4634,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,32,PRIVATE 243,1.5084,Array
ARCHER2,Cray 10.0,32,FIRSTPRIVATE 243,1.8319,Array
ARCHER2,Cray 10.0,32,COPYPRIVATE 243,8.4777,Array
ARCHER2,Cray 10.0,32,COPYIN 243,3.5291,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,4,PRIVATE 243,1.2328,Array
ARCHER2,Cray 10.0,4,FIRSTPRIVATE 243,1.6044,Array
ARCHER2,Cray 10.0,4,COPYPRIVATE 243,3.5914,Array
ARCHER2,Cray 10.0,4,COPYIN 243,2.158,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,64,PRIVATE 243,2.0527,Array
ARCHER2,Cray 10.0,64,FIRSTPRIVATE 243,2.4111,Array
ARCHER2,Cray 10.0,64,COPYPRIVATE 243,11.7793,Array
ARCHER2,Cray 10.0,64,COPYIN 243,4.6191,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,Cray 10.0,8,PRIVATE 243,1.6388,Array
ARCHER2,Cray 10.0,8,FIRSTPRIVATE 243,1.9979,Array
ARCHER2,Cray 10.0,8,COPYPRIVATE 243,5.0473,Array
ARCHER2,Cray 10.0,8,COPYIN 243,3.2675,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,1,PRIVATE 243,0.1782,Array
ARCHER2,GNU 10.1,1,FIRSTPRIVATE 243,0.2178,Array
ARCHER2,GNU 10.1,1,COPYPRIVATE 243,0.3836,Array
ARCHER2,GNU 10.1,1,COPYIN 243,0.2787,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,128,PRIVATE 243,21.3978,Array
ARCHER2,GNU 10.1,128,FIRSTPRIVATE 243,21.3134,Array
ARCHER2,GNU 10.1,128,COPYPRIVATE 243,30.258,Array
ARCHER2,GNU 10.1,128,COPYIN 243,24.9308,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,16,PRIVATE 243,3.0221,Array
ARCHER2,GNU 10.1,16,FIRSTPRIVATE 243,3.0221,Array
ARCHER2,GNU 10.1,16,COPYPRIVATE 243,5.8881,Array
ARCHER2,GNU 10.1,16,COPYIN 243,4.0054,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,2,PRIVATE 243,0.378,Array
ARCHER2,GNU 10.1,2,FIRSTPRIVATE 243,0.4206,Array
ARCHER2,GNU 10.1,2,COPYPRIVATE 243,0.8002,Array
ARCHER2,GNU 10.1,2,COPYIN 243,0.4896,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,32,PRIVATE 243,5.4874,Array
ARCHER2,GNU 10.1,32,FIRSTPRIVATE 243,5.4081,Array
ARCHER2,GNU 10.1,32,COPYPRIVATE 243,9.2697,Array
ARCHER2,GNU 10.1,32,COPYIN 243,6.8544,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,4,PRIVATE 243,0.4357,Array
ARCHER2,GNU 10.1,4,FIRSTPRIVATE 243,0.4803,Array
ARCHER2,GNU 10.1,4,COPYPRIVATE 243,1.1419,Array
ARCHER2,GNU 10.1,4,COPYIN 243,0.6847,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,64,PRIVATE 243,10.4846,Array
ARCHER2,GNU 10.1,64,FIRSTPRIVATE 243,10.3818,Array
ARCHER2,GNU 10.1,64,COPYPRIVATE 243,16.6057,Array
ARCHER2,GNU 10.1,64,COPYIN 243,12.7016,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
ARCHER2,GNU 10.1,8,PRIVATE 243,0.7803,Array
ARCHER2,GNU 10.1,8,FIRSTPRIVATE 243,0.8434,Array
ARCHER2,GNU 10.1,8,COPYPRIVATE 243,1.7991,Array
ARCHER2,GNU 10.1,8,COPYIN 243,1.1364,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,1,PRIVATE 243,0.4357,Array
Cirrus,GNU 6.3,1,FIRSTPRIVATE 243,0.4794,Array
Cirrus,GNU 6.3,1,COPYPRIVATE 243,1.1267,Array
Cirrus,GNU 6.3,1,COPYIN 243,0.7621,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,16,PRIVATE 243,4.0254,Array
Cirrus,GNU 6.3,16,FIRSTPRIVATE 243,4.0613,Array
Cirrus,GNU 6.3,16,COPYPRIVATE 243,7.7955,Array
Cirrus,GNU 6.3,16,COPYIN 243,5.2988,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,2,PRIVATE 243,1.0923,Array
Cirrus,GNU 6.3,2,FIRSTPRIVATE 243,1.1546,Array
Cirrus,GNU 6.3,2,COPYPRIVATE 243,2.2678,Array
Cirrus,GNU 6.3,2,COPYIN 243,1.5272,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,32,PRIVATE 243,7.041,Array
Cirrus,GNU 6.3,32,FIRSTPRIVATE 243,7.2143,Array
Cirrus,GNU 6.3,32,COPYPRIVATE 243,11.7778,Array
Cirrus,GNU 6.3,32,COPYIN 243,8.8706,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,4,PRIVATE 243,1.4735,Array
Cirrus,GNU 6.3,4,FIRSTPRIVATE 243,1.5171,Array
Cirrus,GNU 6.3,4,COPYPRIVATE 243,3.0312,Array
Cirrus,GNU 6.3,4,COPYIN 243,1.9528,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 6.3,8,PRIVATE 243,2.3231,Array
Cirrus,GNU 6.3,8,FIRSTPRIVATE 243,2.3493,Array
Cirrus,GNU 6.3,8,COPYPRIVATE 243,4.4972,Array
Cirrus,GNU 6.3,8,COPYIN 243,3.0201,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,1,PRIVATE 243,0.4315,Array
Cirrus,GNU 8.2,1,FIRSTPRIVATE 243,0.48,Array
Cirrus,GNU 8.2,1,COPYPRIVATE 243,1.1291,Array
Cirrus,GNU 8.2,1,COPYIN 243,0.7606,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,16,PRIVATE 243,3.9671,Array
Cirrus,GNU 8.2,16,FIRSTPRIVATE 243,4.0475,Array
Cirrus,GNU 8.2,16,COPYPRIVATE 243,7.7194,Array
Cirrus,GNU 8.2,16,COPYIN 243,5.2778,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,2,PRIVATE 243,1.0723,Array
Cirrus,GNU 8.2,2,FIRSTPRIVATE 243,1.1144,Array
Cirrus,GNU 8.2,2,COPYPRIVATE 243,2.1833,Array
Cirrus,GNU 8.2,2,COPYIN 243,1.6602,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,32,PRIVATE 243,7.1015,Array
Cirrus,GNU 8.2,32,FIRSTPRIVATE 243,7.3413,Array
Cirrus,GNU 8.2,32,COPYPRIVATE 243,11.8792,Array
Cirrus,GNU 8.2,32,COPYIN 243,9.1487,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,4,PRIVATE 243,1.4684,Array
Cirrus,GNU 8.2,4,FIRSTPRIVATE 243,1.4923,Array
Cirrus,GNU 8.2,4,COPYPRIVATE 243,3.0234,Array
Cirrus,GNU 8.2,4,COPYIN 243,2.1425,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,GNU 8.2,8,PRIVATE 243,2.2653,Array
Cirrus,GNU 8.2,8,FIRSTPRIVATE 243,2.3922,Array
Cirrus,GNU 8.2,8,COPYPRIVATE 243,4.4023,Array
Cirrus,GNU 8.2,8,COPYIN 243,3.0607,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,1,PRIVATE 243,0.1649,Array
Cirrus,Intel 18.0,1,FIRSTPRIVATE 243,0.2182,Array
Cirrus,Intel 18.0,1,COPYPRIVATE 243,0.2174,Array
Cirrus,Intel 18.0,1,COPYIN 243,0.1822,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,16,PRIVATE 243,1.3471,Array
Cirrus,Intel 18.0,16,FIRSTPRIVATE 243,1.3411,Array
Cirrus,Intel 18.0,16,COPYPRIVATE 243,3.6777,Array
Cirrus,Intel 18.0,16,COPYIN 243,2.3515,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,2,PRIVATE 243,0.5567,Array
Cirrus,Intel 18.0,2,FIRSTPRIVATE 243,0.6207,Array
Cirrus,Intel 18.0,2,COPYPRIVATE 243,1.3049,Array
Cirrus,Intel 18.0,2,COPYIN 243,0.888,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,32,PRIVATE 243,7.5799,Array
Cirrus,Intel 18.0,32,FIRSTPRIVATE 243,3.9002,Array
Cirrus,Intel 18.0,32,COPYPRIVATE 243,5.6397,Array
Cirrus,Intel 18.0,32,COPYIN 243,3.7618,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,4,PRIVATE 243,0.7262,Array
Cirrus,Intel 18.0,4,FIRSTPRIVATE 243,0.7763,Array
Cirrus,Intel 18.0,4,COPYPRIVATE 243,1.9034,Array
Cirrus,Intel 18.0,4,COPYIN 243,1.219,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 18.0,8,PRIVATE 243,1.0905,Array
Cirrus,Intel 18.0,8,FIRSTPRIVATE 243,1.1326,Array
Cirrus,Intel 18.0,8,COPYPRIVATE 243,2.6696,Array
Cirrus,Intel 18.0,8,COPYIN 243,2.2271,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,1,PRIVATE 243,0.1605,Array
Cirrus,Intel 19.0,1,FIRSTPRIVATE 243,0.1833,Array
Cirrus,Intel 19.0,1,COPYPRIVATE 243,0.214,Array
Cirrus,Intel 19.0,1,COPYIN 243,0.1785,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,16,PRIVATE 243,1.3332,Array
Cirrus,Intel 19.0,16,FIRSTPRIVATE 243,1.3356,Array
Cirrus,Intel 19.0,16,COPYPRIVATE 243,3.6302,Array
Cirrus,Intel 19.0,16,COPYIN 243,2.3212,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,2,PRIVATE 243,0.5358,Array
Cirrus,Intel 19.0,2,FIRSTPRIVATE 243,0.5911,Array
Cirrus,Intel 19.0,2,COPYPRIVATE 243,1.2782,Array
Cirrus,Intel 19.0,2,COPYIN 243,0.8091,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,32,PRIVATE 243,4.2914,Array
Cirrus,Intel 19.0,32,FIRSTPRIVATE 243,2.0802,Array
Cirrus,Intel 19.0,32,COPYPRIVATE 243,5.4523,Array
Cirrus,Intel 19.0,32,COPYIN 243,3.6268,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,4,PRIVATE 243,0.7193,Array
Cirrus,Intel 19.0,4,FIRSTPRIVATE 243,0.7521,Array
Cirrus,Intel 19.0,4,COPYPRIVATE 243,1.9244,Array
Cirrus,Intel 19.0,4,COPYIN 243,1.1685,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Cirrus,Intel 19.0,8,PRIVATE 243,1.097,Array
Cirrus,Intel 19.0,8,FIRSTPRIVATE 243,1.1229,Array
Cirrus,Intel 19.0,8,COPYPRIVATE 243,2.7136,Array
Cirrus,Intel 19.0,8,COPYIN 243,2.3103,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,1,PRIVATE 243,0.2797,Array
Fulhame,ARM 20.0,1,FIRSTPRIVATE 243,0.4181,Array
Fulhame,ARM 20.0,1,COPYPRIVATE 243,0.3747,Array
Fulhame,ARM 20.0,1,COPYIN 243,0.3291,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,16,PRIVATE 243,21.1299,Array
Fulhame,ARM 20.0,16,FIRSTPRIVATE 243,10.5653,Array
Fulhame,ARM 20.0,16,COPYPRIVATE 243,17.833,Array
Fulhame,ARM 20.0,16,COPYIN 243,5.9758,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,2,PRIVATE 243,1.186,Array
Fulhame,ARM 20.0,2,FIRSTPRIVATE 243,1.3728,Array
Fulhame,ARM 20.0,2,COPYPRIVATE 243,2.6289,Array
Fulhame,ARM 20.0,2,COPYIN 243,2.0088,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,32,PRIVATE 243,48.5197,Array
Fulhame,ARM 20.0,32,FIRSTPRIVATE 243,39.474,Array
Fulhame,ARM 20.0,32,COPYPRIVATE 243,92.5149,Array
Fulhame,ARM 20.0,32,COPYIN 243,46.1474,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,4,PRIVATE 243,1.4342,Array
Fulhame,ARM 20.0,4,FIRSTPRIVATE 243,1.6279,Array
Fulhame,ARM 20.0,4,COPYPRIVATE 243,3.3486,Array
Fulhame,ARM 20.0,4,COPYIN 243,2.5559,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,64,PRIVATE 243,163.1018,Array
Fulhame,ARM 20.0,64,FIRSTPRIVATE 243,134.5872,Array
Fulhame,ARM 20.0,64,COPYPRIVATE 243,296.0979,Array
Fulhame,ARM 20.0,64,COPYIN 243,160.7369,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,ARM 20.0,8,PRIVATE 243,5.9411,Array
Fulhame,ARM 20.0,8,FIRSTPRIVATE 243,2.7306,Array
Fulhame,ARM 20.0,8,COPYPRIVATE 243,6.4305,Array
Fulhame,ARM 20.0,8,COPYIN 243,4.8857,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,1,PRIVATE 243,0.6738,Array
Fulhame,GNU 10.1,1,FIRSTPRIVATE 243,0.766,Array
Fulhame,GNU 10.1,1,COPYPRIVATE 243,1.5569,Array
Fulhame,GNU 10.1,1,COPYIN 243,1.0944,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,16,PRIVATE 243,245.6825,Array
Fulhame,GNU 10.1,16,FIRSTPRIVATE 243,2.9806,Array
Fulhame,GNU 10.1,16,COPYPRIVATE 243,7.4898,Array
Fulhame,GNU 10.1,16,COPYIN 243,4.4368,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,2,PRIVATE 243,1.1815,Array
Fulhame,GNU 10.1,2,FIRSTPRIVATE 243,1.2846,Array
Fulhame,GNU 10.1,2,COPYPRIVATE 243,2.2877,Array
Fulhame,GNU 10.1,2,COPYIN 243,2.0246,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,32,PRIVATE 243,208.5935,Array
Fulhame,GNU 10.1,32,FIRSTPRIVATE 243,4.4802,Array
Fulhame,GNU 10.1,32,COPYPRIVATE 243,10.5735,Array
Fulhame,GNU 10.1,32,COPYIN 243,6.4518,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,4,PRIVATE 243,1.2441,Array
Fulhame,GNU 10.1,4,FIRSTPRIVATE 243,1.345,Array
Fulhame,GNU 10.1,4,COPYPRIVATE 243,2.7689,Array
Fulhame,GNU 10.1,4,COPYIN 243,2.3056,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,64,PRIVATE 243,1043.1026,Array
Fulhame,GNU 10.1,64,FIRSTPRIVATE 243,976.893,Array
Fulhame,GNU 10.1,64,COPYPRIVATE 243,1293.801,Array
Fulhame,GNU 10.1,64,COPYIN 243,898.8488,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 10.1,8,PRIVATE 243,271.9898,Array
Fulhame,GNU 10.1,8,FIRSTPRIVATE 243,1.8776,Array
Fulhame,GNU 10.1,8,COPYPRIVATE 243,4.6635,Array
Fulhame,GNU 10.1,8,COPYIN 243,3.5207,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,1,PRIVATE 243,0.705,Array
Fulhame,GNU 9.2,1,FIRSTPRIVATE 243,0.7813,Array
Fulhame,GNU 9.2,1,COPYPRIVATE 243,1.6788,Array
Fulhame,GNU 9.2,1,COPYIN 243,1.1417,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,16,PRIVATE 243,36.213,Array
Fulhame,GNU 9.2,16,FIRSTPRIVATE 243,8.7911,Array
Fulhame,GNU 9.2,16,COPYPRIVATE 243,16.6449,Array
Fulhame,GNU 9.2,16,COPYIN 243,12.2526,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,2,PRIVATE 243,1.2669,Array
Fulhame,GNU 9.2,2,FIRSTPRIVATE 243,1.4477,Array
Fulhame,GNU 9.2,2,COPYPRIVATE 243,2.9961,Array
Fulhame,GNU 9.2,2,COPYIN 243,2.3572,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
Fulhame,GNU 9.2,32,PRIVATE 243,237.5461,Array
Fulhame,GNU 9.2,32,FIRSTPRIVATE 243,27.6201,Array
Fulhame,GNU 9.2,32,COPYPRIVATE 243,47.9033,Array
Fulhame,GNU 9.2,32,COPYIN 243,34.5624,Array
hardware_platform,compiler,threads_num,directive_name,overhead,Array
