hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,2,PRIVATE 9,0.3729
ARCHER2,GNU 10.1,2,FIRSTPRIVATE 9,0.3747
ARCHER2,GNU 10.1,2,COPYPRIVATE 9,0.7116
ARCHER2,GNU 10.1,2,COPYIN 9,0.5463
