hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,8,PARALLEL TASK,0.1171
ARCHER2,AOCC 2.1,8,MASTER TASK,6.6936
ARCHER2,AOCC 2.1,8,MASTER TASK BUSY SLAVES,0.3702
ARCHER2,AOCC 2.1,8,CONDITIONAL TASK,0.0719
ARCHER2,AOCC 2.1,8,TASK WAIT,0.1972
ARCHER2,AOCC 2.1,8,TASK BARRIER,2.2939
ARCHER2,AOCC 2.1,8,NESTED TASK,0.6239
ARCHER2,AOCC 2.1,8,NESTED MASTER TASK,0.4775
ARCHER2,AOCC 2.1,8,BRANCH TASK TREE,0.3903
ARCHER2,AOCC 2.1,8,LEAF TASK TREE,0.3395
