hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 18.0,2,PARALLEL TASK,0.0941
Cirrus,Intel 18.0,2,MASTER TASK,0.3835
Cirrus,Intel 18.0,2,MASTER TASK BUSY SLAVES,0.1074
Cirrus,Intel 18.0,2,CONDITIONAL TASK,0.0667
Cirrus,Intel 18.0,2,TASK WAIT,0.1701
Cirrus,Intel 18.0,2,TASK BARRIER,2.3227
Cirrus,Intel 18.0,2,NESTED TASK,0.2183
Cirrus,Intel 18.0,2,NESTED MASTER TASK,0.6064
Cirrus,Intel 18.0,2,BRANCH TASK TREE,0.6621
Cirrus,Intel 18.0,2,LEAF TASK TREE,0.6651
