hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,32,PARALLEL TASK,20.5044
Fulhame,ARM 20.0,32,MASTER TASK,636.9848
Fulhame,ARM 20.0,32,MASTER TASK BUSY SLAVES,8.1393
Fulhame,ARM 20.0,32,CONDITIONAL TASK,0.3556
Fulhame,ARM 20.0,32,TASK WAIT,1.9545
Fulhame,ARM 20.0,32,TASK BARRIER,48.0367
Fulhame,ARM 20.0,32,NESTED TASK,3.6357
Fulhame,ARM 20.0,32,NESTED MASTER TASK,1.8587
Fulhame,ARM 20.0,32,BRANCH TASK TREE,1.6527
Fulhame,ARM 20.0,32,LEAF TASK TREE,1.6435
