hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 6.3,2,PARALLEL TASK,0.0232
Cirrus,GNU 6.3,2,MASTER TASK,1.0178
Cirrus,GNU 6.3,2,MASTER TASK BUSY SLAVES,0.1093
Cirrus,GNU 6.3,2,CONDITIONAL TASK,0.0181
Cirrus,GNU 6.3,2,TASK WAIT,1.5138
Cirrus,GNU 6.3,2,TASK BARRIER,2.7078
Cirrus,GNU 6.3,2,NESTED TASK,0.0815
Cirrus,GNU 6.3,2,NESTED MASTER TASK,1.2902
Cirrus,GNU 6.3,2,BRANCH TASK TREE,0.4255
Cirrus,GNU 6.3,2,LEAF TASK TREE,0.2511
