hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,16,PARALLEL,48.3362
ARCHER2,AOCC 2.1,16,FOR,58.3734
ARCHER2,AOCC 2.1,16,PARALLEL FOR,51.6561
ARCHER2,AOCC 2.1,16,BARRIER,53.8961
ARCHER2,AOCC 2.1,16,SINGLE,52.7587
ARCHER2,AOCC 2.1,16,CRITICAL,0.2545
ARCHER2,AOCC 2.1,16,LOCK/UNLOCK,0.2663
ARCHER2,AOCC 2.1,16,ORDERED,1.1959
ARCHER2,AOCC 2.1,16,ATOMIC,0.0332
ARCHER2,AOCC 2.1,16,REDUCTION,4.3397
