hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,16,PARALLEL,20.1820
Fulhame,ARM 20.0,16,FOR,11.4319
Fulhame,ARM 20.0,16,PARALLEL FOR,7.9379
Fulhame,ARM 20.0,16,BARRIER,4.7398
Fulhame,ARM 20.0,16,SINGLE,2.8842
Fulhame,ARM 20.0,16,CRITICAL,0.4455
Fulhame,ARM 20.0,16,LOCK/UNLOCK,0.4906
Fulhame,ARM 20.0,16,ORDERED,0.7282
Fulhame,ARM 20.0,16,ATOMIC,0.3010
Fulhame,ARM 20.0,16,REDUCTION,8.8135
