hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,8,PARALLEL,1.6463
ARCHER2,Cray 10.0,8,FOR,0.8071
ARCHER2,Cray 10.0,8,PARALLEL FOR,1.6654
ARCHER2,Cray 10.0,8,BARRIER,0.8002
ARCHER2,Cray 10.0,8,SINGLE,1.4740
ARCHER2,Cray 10.0,8,CRITICAL,0.0172
ARCHER2,Cray 10.0,8,LOCK/UNLOCK,0.0169
ARCHER2,Cray 10.0,8,ORDERED,0.4090
ARCHER2,Cray 10.0,8,ATOMIC,0.0166
ARCHER2,Cray 10.0,8,REDUCTION,3.9443
