hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,16,PARALLEL,3.2158
ARCHER2,GNU 10.1,16,FOR,0.9638
ARCHER2,GNU 10.1,16,PARALLEL FOR,3.3004
ARCHER2,GNU 10.1,16,BARRIER,0.9828
ARCHER2,GNU 10.1,16,SINGLE,1.6443
ARCHER2,GNU 10.1,16,CRITICAL,0.2089
ARCHER2,GNU 10.1,16,LOCK/UNLOCK,0.2268
ARCHER2,GNU 10.1,16,ORDERED,0.2916
ARCHER2,GNU 10.1,16,ATOMIC,0.0356
ARCHER2,GNU 10.1,16,REDUCTION,3.8721
