hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 18.0,16,PARALLEL,1.3087
Cirrus,Intel 18.0,16,FOR,1.0388
Cirrus,Intel 18.0,16,PARALLEL FOR,1.2951
Cirrus,Intel 18.0,16,BARRIER,1.1172
Cirrus,Intel 18.0,16,SINGLE,1.6953
Cirrus,Intel 18.0,16,CRITICAL,0.2477
Cirrus,Intel 18.0,16,LOCK/UNLOCK,0.2692
Cirrus,Intel 18.0,16,ORDERED,0.5104
Cirrus,Intel 18.0,16,ATOMIC,0.1301
Cirrus,Intel 18.0,16,REDUCTION,4.4725
