hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 8.2,1,PARALLEL,0.4255
Cirrus,GNU 8.2,1,FOR,0.3279
Cirrus,GNU 8.2,1,PARALLEL FOR,0.4302
Cirrus,GNU 8.2,1,BARRIER,0.3207
Cirrus,GNU 8.2,1,SINGLE,0.3258
Cirrus,GNU 8.2,1,CRITICAL,0.0184
Cirrus,GNU 8.2,1,LOCK/UNLOCK,0.0181
Cirrus,GNU 8.2,1,ORDERED,0.0057
Cirrus,GNU 8.2,1,ATOMIC,0.0147
Cirrus,GNU 8.2,1,REDUCTION,0.4318
