hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 19.0,32,PRIVATE 243,4.2914
Cirrus,Intel 19.0,32,FIRSTPRIVATE 243,2.0802
Cirrus,Intel 19.0,32,COPYPRIVATE 243,5.4523
Cirrus,Intel 19.0,32,COPYIN 243,3.6268
