hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,1,PRIVATE 243,0.1108
ARCHER2,AOCC 2.1,1,FIRSTPRIVATE 243,0.1453
ARCHER2,AOCC 2.1,1,COPYPRIVATE 243,0.1501
ARCHER2,AOCC 2.1,1,COPYIN 243,0.1339
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,128,PRIVATE 243,394.6109
ARCHER2,AOCC 2.1,128,FIRSTPRIVATE 243,275.7557
ARCHER2,AOCC 2.1,128,COPYPRIVATE 243,634.8992
ARCHER2,AOCC 2.1,128,COPYIN 243,285.7537
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,16,PRIVATE 243,50.0658
ARCHER2,AOCC 2.1,16,FIRSTPRIVATE 243,51.3828
ARCHER2,AOCC 2.1,16,COPYPRIVATE 243,140.3839
ARCHER2,AOCC 2.1,16,COPYIN 243,92.7890
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,2,PRIVATE 243,0.4502
ARCHER2,AOCC 2.1,2,FIRSTPRIVATE 243,0.4918
ARCHER2,AOCC 2.1,2,COPYPRIVATE 243,0.8889
ARCHER2,AOCC 2.1,2,COPYIN 243,0.6481
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,32,PRIVATE 243,161.1275
ARCHER2,AOCC 2.1,32,FIRSTPRIVATE 243,164.9224
ARCHER2,AOCC 2.1,32,COPYPRIVATE 243,466.6986
ARCHER2,AOCC 2.1,32,COPYIN 243,184.0030
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,4,PRIVATE 243,0.5479
ARCHER2,AOCC 2.1,4,FIRSTPRIVATE 243,0.6036
ARCHER2,AOCC 2.1,4,COPYPRIVATE 243,1.3189
ARCHER2,AOCC 2.1,4,COPYIN 243,0.9212
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,64,PRIVATE 243,276.9390
ARCHER2,AOCC 2.1,64,FIRSTPRIVATE 243,217.1050
ARCHER2,AOCC 2.1,64,COPYPRIVATE 243,427.6765
ARCHER2,AOCC 2.1,64,COPYIN 243,216.6051
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,8,PRIVATE 243,0.7862
ARCHER2,AOCC 2.1,8,FIRSTPRIVATE 243,0.8527
ARCHER2,AOCC 2.1,8,COPYPRIVATE 243,1.9904
ARCHER2,AOCC 2.1,8,COPYIN 243,1.3408
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,1,PRIVATE 243,0.0973
ARCHER2,Cray 10.0,1,FIRSTPRIVATE 243,0.1315
ARCHER2,Cray 10.0,1,COPYPRIVATE 243,0.1273
ARCHER2,Cray 10.0,1,COPYIN 243,0.1114
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,128,PRIVATE 243,219.8613
ARCHER2,Cray 10.0,128,FIRSTPRIVATE 243,216.3614
ARCHER2,Cray 10.0,128,COPYPRIVATE 243,90.6318
ARCHER2,Cray 10.0,128,COPYIN 243,78.4998
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,16,PRIVATE 243,2.5447
ARCHER2,Cray 10.0,16,FIRSTPRIVATE 243,2.9088
ARCHER2,Cray 10.0,16,COPYPRIVATE 243,8.3030
ARCHER2,Cray 10.0,16,COPYIN 243,4.3505
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,2,PRIVATE 243,0.8855
ARCHER2,Cray 10.0,2,FIRSTPRIVATE 243,1.1537
ARCHER2,Cray 10.0,2,COPYPRIVATE 243,2.0211
ARCHER2,Cray 10.0,2,COPYIN 243,1.4634
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,32,PRIVATE 243,1.5084
ARCHER2,Cray 10.0,32,FIRSTPRIVATE 243,1.8319
ARCHER2,Cray 10.0,32,COPYPRIVATE 243,8.4777
ARCHER2,Cray 10.0,32,COPYIN 243,3.5291
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,4,PRIVATE 243,1.2328
ARCHER2,Cray 10.0,4,FIRSTPRIVATE 243,1.6044
ARCHER2,Cray 10.0,4,COPYPRIVATE 243,3.5914
ARCHER2,Cray 10.0,4,COPYIN 243,2.1580
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,64,PRIVATE 243,2.0527
ARCHER2,Cray 10.0,64,FIRSTPRIVATE 243,2.4111
ARCHER2,Cray 10.0,64,COPYPRIVATE 243,11.7793
ARCHER2,Cray 10.0,64,COPYIN 243,4.6191
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,Cray 10.0,8,PRIVATE 243,1.6388
ARCHER2,Cray 10.0,8,FIRSTPRIVATE 243,1.9979
ARCHER2,Cray 10.0,8,COPYPRIVATE 243,5.0473
ARCHER2,Cray 10.0,8,COPYIN 243,3.2675
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,1,PRIVATE 243,0.1782
ARCHER2,GNU 10.1,1,FIRSTPRIVATE 243,0.2178
ARCHER2,GNU 10.1,1,COPYPRIVATE 243,0.3836
ARCHER2,GNU 10.1,1,COPYIN 243,0.2787
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,128,PRIVATE 243,21.3978
ARCHER2,GNU 10.1,128,FIRSTPRIVATE 243,21.3134
ARCHER2,GNU 10.1,128,COPYPRIVATE 243,30.2580
ARCHER2,GNU 10.1,128,COPYIN 243,24.9308
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,16,PRIVATE 243,3.0221
ARCHER2,GNU 10.1,16,FIRSTPRIVATE 243,3.0221
ARCHER2,GNU 10.1,16,COPYPRIVATE 243,5.8881
ARCHER2,GNU 10.1,16,COPYIN 243,4.0054
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,2,PRIVATE 243,0.3780
ARCHER2,GNU 10.1,2,FIRSTPRIVATE 243,0.4206
ARCHER2,GNU 10.1,2,COPYPRIVATE 243,0.8002
ARCHER2,GNU 10.1,2,COPYIN 243,0.4896
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,32,PRIVATE 243,5.4874
ARCHER2,GNU 10.1,32,FIRSTPRIVATE 243,5.4081
ARCHER2,GNU 10.1,32,COPYPRIVATE 243,9.2697
ARCHER2,GNU 10.1,32,COPYIN 243,6.8544
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,4,PRIVATE 243,0.4357
ARCHER2,GNU 10.1,4,FIRSTPRIVATE 243,0.4803
ARCHER2,GNU 10.1,4,COPYPRIVATE 243,1.1419
ARCHER2,GNU 10.1,4,COPYIN 243,0.6847
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,64,PRIVATE 243,10.4846
ARCHER2,GNU 10.1,64,FIRSTPRIVATE 243,10.3818
ARCHER2,GNU 10.1,64,COPYPRIVATE 243,16.6057
ARCHER2,GNU 10.1,64,COPYIN 243,12.7016
hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,GNU 10.1,8,PRIVATE 243,0.7803
ARCHER2,GNU 10.1,8,FIRSTPRIVATE 243,0.8434
ARCHER2,GNU 10.1,8,COPYPRIVATE 243,1.7991
ARCHER2,GNU 10.1,8,COPYIN 243,1.1364
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 6.3,1,PRIVATE 243,0.4357
Cirrus,GNU 6.3,1,FIRSTPRIVATE 243,0.4794
Cirrus,GNU 6.3,1,COPYPRIVATE 243,1.1267
Cirrus,GNU 6.3,1,COPYIN 243,0.7621
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 6.3,16,PRIVATE 243,4.0254
Cirrus,GNU 6.3,16,FIRSTPRIVATE 243,4.0613
Cirrus,GNU 6.3,16,COPYPRIVATE 243,7.7955
Cirrus,GNU 6.3,16,COPYIN 243,5.2988
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 6.3,2,PRIVATE 243,1.0923
Cirrus,GNU 6.3,2,FIRSTPRIVATE 243,1.1546
Cirrus,GNU 6.3,2,COPYPRIVATE 243,2.2678
Cirrus,GNU 6.3,2,COPYIN 243,1.5272
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 6.3,32,PRIVATE 243,7.0410
Cirrus,GNU 6.3,32,FIRSTPRIVATE 243,7.2143
Cirrus,GNU 6.3,32,COPYPRIVATE 243,11.7778
Cirrus,GNU 6.3,32,COPYIN 243,8.8706
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 6.3,4,PRIVATE 243,1.4735
Cirrus,GNU 6.3,4,FIRSTPRIVATE 243,1.5171
Cirrus,GNU 6.3,4,COPYPRIVATE 243,3.0312
Cirrus,GNU 6.3,4,COPYIN 243,1.9528
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 6.3,8,PRIVATE 243,2.3231
Cirrus,GNU 6.3,8,FIRSTPRIVATE 243,2.3493
Cirrus,GNU 6.3,8,COPYPRIVATE 243,4.4972
Cirrus,GNU 6.3,8,COPYIN 243,3.0201
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 8.2,1,PRIVATE 243,0.4315
Cirrus,GNU 8.2,1,FIRSTPRIVATE 243,0.4800
Cirrus,GNU 8.2,1,COPYPRIVATE 243,1.1291
Cirrus,GNU 8.2,1,COPYIN 243,0.7606
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 8.2,16,PRIVATE 243,3.9671
Cirrus,GNU 8.2,16,FIRSTPRIVATE 243,4.0475
Cirrus,GNU 8.2,16,COPYPRIVATE 243,7.7194
Cirrus,GNU 8.2,16,COPYIN 243,5.2778
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 8.2,2,PRIVATE 243,1.0723
Cirrus,GNU 8.2,2,FIRSTPRIVATE 243,1.1144
Cirrus,GNU 8.2,2,COPYPRIVATE 243,2.1833
Cirrus,GNU 8.2,2,COPYIN 243,1.6602
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 8.2,32,PRIVATE 243,7.1015
Cirrus,GNU 8.2,32,FIRSTPRIVATE 243,7.3413
Cirrus,GNU 8.2,32,COPYPRIVATE 243,11.8792
Cirrus,GNU 8.2,32,COPYIN 243,9.1487
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 8.2,4,PRIVATE 243,1.4684
Cirrus,GNU 8.2,4,FIRSTPRIVATE 243,1.4923
Cirrus,GNU 8.2,4,COPYPRIVATE 243,3.0234
Cirrus,GNU 8.2,4,COPYIN 243,2.1425
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,GNU 8.2,8,PRIVATE 243,2.2653
Cirrus,GNU 8.2,8,FIRSTPRIVATE 243,2.3922
Cirrus,GNU 8.2,8,COPYPRIVATE 243,4.4023
Cirrus,GNU 8.2,8,COPYIN 243,3.0607
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 18.0,1,PRIVATE 243,0.1649
Cirrus,Intel 18.0,1,FIRSTPRIVATE 243,0.2182
Cirrus,Intel 18.0,1,COPYPRIVATE 243,0.2174
Cirrus,Intel 18.0,1,COPYIN 243,0.1822
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 18.0,16,PRIVATE 243,1.3471
Cirrus,Intel 18.0,16,FIRSTPRIVATE 243,1.3411
Cirrus,Intel 18.0,16,COPYPRIVATE 243,3.6777
Cirrus,Intel 18.0,16,COPYIN 243,2.3515
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 18.0,2,PRIVATE 243,0.5567
Cirrus,Intel 18.0,2,FIRSTPRIVATE 243,0.6207
Cirrus,Intel 18.0,2,COPYPRIVATE 243,1.3049
Cirrus,Intel 18.0,2,COPYIN 243,0.8880
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 18.0,32,PRIVATE 243,7.5799
Cirrus,Intel 18.0,32,FIRSTPRIVATE 243,3.9002
Cirrus,Intel 18.0,32,COPYPRIVATE 243,5.6397
Cirrus,Intel 18.0,32,COPYIN 243,3.7618
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 18.0,4,PRIVATE 243,0.7262
Cirrus,Intel 18.0,4,FIRSTPRIVATE 243,0.7763
Cirrus,Intel 18.0,4,COPYPRIVATE 243,1.9034
Cirrus,Intel 18.0,4,COPYIN 243,1.2190
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 18.0,8,PRIVATE 243,1.0905
Cirrus,Intel 18.0,8,FIRSTPRIVATE 243,1.1326
Cirrus,Intel 18.0,8,COPYPRIVATE 243,2.6696
Cirrus,Intel 18.0,8,COPYIN 243,2.2271
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 19.0,1,PRIVATE 243,0.1605
Cirrus,Intel 19.0,1,FIRSTPRIVATE 243,0.1833
Cirrus,Intel 19.0,1,COPYPRIVATE 243,0.2140
Cirrus,Intel 19.0,1,COPYIN 243,0.1785
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 19.0,16,PRIVATE 243,1.3332
Cirrus,Intel 19.0,16,FIRSTPRIVATE 243,1.3356
Cirrus,Intel 19.0,16,COPYPRIVATE 243,3.6302
Cirrus,Intel 19.0,16,COPYIN 243,2.3212
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 19.0,2,PRIVATE 243,0.5358
Cirrus,Intel 19.0,2,FIRSTPRIVATE 243,0.5911
Cirrus,Intel 19.0,2,COPYPRIVATE 243,1.2782
Cirrus,Intel 19.0,2,COPYIN 243,0.8091
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 19.0,32,PRIVATE 243,4.2914
Cirrus,Intel 19.0,32,FIRSTPRIVATE 243,2.0802
Cirrus,Intel 19.0,32,COPYPRIVATE 243,5.4523
Cirrus,Intel 19.0,32,COPYIN 243,3.6268
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 19.0,4,PRIVATE 243,0.7193
Cirrus,Intel 19.0,4,FIRSTPRIVATE 243,0.7521
Cirrus,Intel 19.0,4,COPYPRIVATE 243,1.9244
Cirrus,Intel 19.0,4,COPYIN 243,1.1685
hardware_platform,compiler,threads_num,directive_name,overhead
Cirrus,Intel 19.0,8,PRIVATE 243,1.0970
Cirrus,Intel 19.0,8,FIRSTPRIVATE 243,1.1229
Cirrus,Intel 19.0,8,COPYPRIVATE 243,2.7136
Cirrus,Intel 19.0,8,COPYIN 243,2.3103
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,1,PRIVATE 243,0.2797
Fulhame,ARM 20.0,1,FIRSTPRIVATE 243,0.4181
Fulhame,ARM 20.0,1,COPYPRIVATE 243,0.3747
Fulhame,ARM 20.0,1,COPYIN 243,0.3291
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,16,PRIVATE 243,21.1299
Fulhame,ARM 20.0,16,FIRSTPRIVATE 243,10.5653
Fulhame,ARM 20.0,16,COPYPRIVATE 243,17.8330
Fulhame,ARM 20.0,16,COPYIN 243,5.9758
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,2,PRIVATE 243,1.1860
Fulhame,ARM 20.0,2,FIRSTPRIVATE 243,1.3728
Fulhame,ARM 20.0,2,COPYPRIVATE 243,2.6289
Fulhame,ARM 20.0,2,COPYIN 243,2.0088
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,32,PRIVATE 243,48.5197
Fulhame,ARM 20.0,32,FIRSTPRIVATE 243,39.4740
Fulhame,ARM 20.0,32,COPYPRIVATE 243,92.5149
Fulhame,ARM 20.0,32,COPYIN 243,46.1474
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,4,PRIVATE 243,1.4342
Fulhame,ARM 20.0,4,FIRSTPRIVATE 243,1.6279
Fulhame,ARM 20.0,4,COPYPRIVATE 243,3.3486
Fulhame,ARM 20.0,4,COPYIN 243,2.5559
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,64,PRIVATE 243,163.1018
Fulhame,ARM 20.0,64,FIRSTPRIVATE 243,134.5872
Fulhame,ARM 20.0,64,COPYPRIVATE 243,296.0979
Fulhame,ARM 20.0,64,COPYIN 243,160.7369
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,ARM 20.0,8,PRIVATE 243,5.9411
Fulhame,ARM 20.0,8,FIRSTPRIVATE 243,2.7306
Fulhame,ARM 20.0,8,COPYPRIVATE 243,6.4305
Fulhame,ARM 20.0,8,COPYIN 243,4.8857
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,1,PRIVATE 243,0.6738
Fulhame,GNU 10.1,1,FIRSTPRIVATE 243,0.7660
Fulhame,GNU 10.1,1,COPYPRIVATE 243,1.5569
Fulhame,GNU 10.1,1,COPYIN 243,1.0944
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,16,PRIVATE 243,245.6825
Fulhame,GNU 10.1,16,FIRSTPRIVATE 243,2.9806
Fulhame,GNU 10.1,16,COPYPRIVATE 243,7.4898
Fulhame,GNU 10.1,16,COPYIN 243,4.4368
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,2,PRIVATE 243,1.1815
Fulhame,GNU 10.1,2,FIRSTPRIVATE 243,1.2846
Fulhame,GNU 10.1,2,COPYPRIVATE 243,2.2877
Fulhame,GNU 10.1,2,COPYIN 243,2.0246
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,32,PRIVATE 243,208.5935
Fulhame,GNU 10.1,32,FIRSTPRIVATE 243,4.4802
Fulhame,GNU 10.1,32,COPYPRIVATE 243,10.5735
Fulhame,GNU 10.1,32,COPYIN 243,6.4518
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,4,PRIVATE 243,1.2441
Fulhame,GNU 10.1,4,FIRSTPRIVATE 243,1.3450
Fulhame,GNU 10.1,4,COPYPRIVATE 243,2.7689
Fulhame,GNU 10.1,4,COPYIN 243,2.3056
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,64,PRIVATE 243,1043.1026
Fulhame,GNU 10.1,64,FIRSTPRIVATE 243,976.8930
Fulhame,GNU 10.1,64,COPYPRIVATE 243,1293.8010
Fulhame,GNU 10.1,64,COPYIN 243,898.8488
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 10.1,8,PRIVATE 243,271.9898
Fulhame,GNU 10.1,8,FIRSTPRIVATE 243,1.8776
Fulhame,GNU 10.1,8,COPYPRIVATE 243,4.6635
Fulhame,GNU 10.1,8,COPYIN 243,3.5207
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 9.2,1,PRIVATE 243,0.7050
Fulhame,GNU 9.2,1,FIRSTPRIVATE 243,0.7813
Fulhame,GNU 9.2,1,COPYPRIVATE 243,1.6788
Fulhame,GNU 9.2,1,COPYIN 243,1.1417
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 9.2,16,PRIVATE 243,36.2130
Fulhame,GNU 9.2,16,FIRSTPRIVATE 243,8.7911
Fulhame,GNU 9.2,16,COPYPRIVATE 243,16.6449
Fulhame,GNU 9.2,16,COPYIN 243,12.2526
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 9.2,2,PRIVATE 243,1.2669
Fulhame,GNU 9.2,2,FIRSTPRIVATE 243,1.4477
Fulhame,GNU 9.2,2,COPYPRIVATE 243,2.9961
Fulhame,GNU 9.2,2,COPYIN 243,2.3572
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 9.2,32,PRIVATE 243,237.5461
Fulhame,GNU 9.2,32,FIRSTPRIVATE 243,27.6201
Fulhame,GNU 9.2,32,COPYPRIVATE 243,47.9033
Fulhame,GNU 9.2,32,COPYIN 243,34.5624
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 9.2,4,PRIVATE 243,1.4458
Fulhame,GNU 9.2,4,FIRSTPRIVATE 243,1.5765
Fulhame,GNU 9.2,4,COPYPRIVATE 243,3.6244
Fulhame,GNU 9.2,4,COPYIN 243,2.2710
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 9.2,64,PRIVATE 243,1254.3509
Fulhame,GNU 9.2,64,FIRSTPRIVATE 243,1216.7652
Fulhame,GNU 9.2,64,COPYPRIVATE 243,2249.0979
Fulhame,GNU 9.2,64,COPYIN 243,1512.6589
hardware_platform,compiler,threads_num,directive_name,overhead
Fulhame,GNU 9.2,8,PRIVATE 243,141.0411
Fulhame,GNU 9.2,8,FIRSTPRIVATE 243,3.3209
Fulhame,GNU 9.2,8,COPYPRIVATE 243,7.5829
Fulhame,GNU 9.2,8,COPYIN 243,5.4760

