hardware_platform,compiler,threads_num,directive_name,overhead
ARCHER2,AOCC 2.1,64,PRIVATE 729,296.5248
ARCHER2,AOCC 2.1,64,FIRSTPRIVATE 729,228.3114
ARCHER2,AOCC 2.1,64,COPYPRIVATE 729,492.8157
ARCHER2,AOCC 2.1,64,COPYIN 729,228.7563
